"feature","z","cell_type","cell"
"feature 3",-0.11180339887498948,"cell type 3","C83_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C83_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C83_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C83_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C83_p2d3"
"feature 6",1.8893837830484566,"cell type 1","C86_p2d3"
"feature 5",-0.25592582837060723,"cell type 1","C86_p2d3"
"feature 13",-0.19549804027234405,"cell type 1","C86_p2d3"
"feature 12",-0.1118033988749895,"cell type 1","C86_p2d3"
"feature 9",-0.25650813363625646,"cell type 1","C86_p2d3"
"feature 3",-0.11180339887498948,"cell type 1","C86_p2d3"
"feature 14",-0.25629047245756237,"cell type 1","C86_p2d3"
"feature 8",1.937277177215922,"cell type 1","C86_p2d3"
"feature 11",-0.15829136936446356,"cell type 1","C86_p2d3"
"feature 1",1.9448888402431246,"cell type 1","C86_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C88_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C88_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C88_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C88_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C88_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C88_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C88_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C88_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C88_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C88_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C89_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C89_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C89_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C89_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C89_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C89_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C89_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C89_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C89_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C89_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C9_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C9_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C9_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C9_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C9_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C9_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C9_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C9_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C9_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C9_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C90_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C90_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C90_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C90_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C90_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C90_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C90_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C90_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C90_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C90_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C91_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C91_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C91_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C91_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C91_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C91_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C91_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C91_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C91_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C91_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C92_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C92_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C92_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C92_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C92_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C92_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C92_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C92_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C92_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C92_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C93_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C93_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C93_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C93_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C93_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C93_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C93_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C93_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C93_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C93_p2d3"
"feature 6",1.9318289877680173,"cell type 1","C94_p2d3"
"feature 5",-0.25592582837060723,"cell type 1","C94_p2d3"
"feature 13",-0.19549804027234405,"cell type 1","C94_p2d3"
"feature 12",-0.1118033988749895,"cell type 1","C94_p2d3"
"feature 9",-0.25650813363625646,"cell type 1","C94_p2d3"
"feature 3",-0.11180339887498948,"cell type 1","C94_p2d3"
"feature 14",-0.25629047245756237,"cell type 1","C94_p2d3"
"feature 8",1.8506103898150823,"cell type 1","C94_p2d3"
"feature 11",-0.15829136936446356,"cell type 1","C94_p2d3"
"feature 1",1.8714399228826781,"cell type 1","C94_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C95_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C95_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C95_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C95_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C95_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C95_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C95_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C95_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C95_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C95_p2d3"
"feature 6",-0.5352420986921788,"cell type 3","C96_p2d3"
"feature 5",-0.25592582837060723,"cell type 3","C96_p2d3"
"feature 13",-0.19549804027234405,"cell type 3","C96_p2d3"
"feature 12",-0.1118033988749895,"cell type 3","C96_p2d3"
"feature 9",-0.25650813363625646,"cell type 3","C96_p2d3"
"feature 3",-0.11180339887498948,"cell type 3","C96_p2d3"
"feature 14",-0.25629047245756237,"cell type 3","C96_p2d3"
"feature 8",-0.5537267387684621,"cell type 3","C96_p2d3"
"feature 11",-0.15829136936446356,"cell type 3","C96_p2d3"
"feature 1",-0.5539000052332776,"cell type 3","C96_p2d3"
"feature 6",1.3167253890422344,"cell type 3","C1_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C1_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C1_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C1_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C1_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C1_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C1_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C1_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C1_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C1_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C10_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C10_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C10_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C10_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C10_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C10_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C10_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C10_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C10_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C10_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C11_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C11_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C11_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C11_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C11_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C11_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C11_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C11_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C11_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C11_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C12_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C12_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C12_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C12_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C12_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C12_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C12_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C12_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C12_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C12_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C13_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C13_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C13_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C13_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C13_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C13_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C13_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C13_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C13_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C13_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C14_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C14_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C14_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C14_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C14_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C14_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C14_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C14_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C14_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C14_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C15_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C15_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C15_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C15_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C15_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C15_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C15_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C15_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C15_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C15_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C16_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C16_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C16_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C16_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C16_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C16_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C16_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C16_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C16_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C16_p3d3"
"feature 6",-0.708465497181292,"cell type 2","C17_p3d3"
"feature 5",3.384857200343463,"cell type 2","C17_p3d3"
"feature 13",-0.15890149324342798,"cell type 2","C17_p3d3"
"feature 12",-0.11180339887498948,"cell type 2","C17_p3d3"
"feature 10",-0.11180339887498948,"cell type 2","C17_p3d3"
"feature 9",3.7327581041892106,"cell type 2","C17_p3d3"
"feature 14",3.5726006184379187,"cell type 2","C17_p3d3"
"feature 8",-0.49609180251571694,"cell type 2","C17_p3d3"
"feature 11",-0.11180339887498948,"cell type 2","C17_p3d3"
"feature 1",-0.4963465186543199,"cell type 2","C17_p3d3"
"feature 6",-0.708465497181292,"cell type 1","C18_p3d3"
"feature 5",-0.2813252079395127,"cell type 1","C18_p3d3"
"feature 13",-0.15890149324342798,"cell type 1","C18_p3d3"
"feature 12",-0.11180339887498948,"cell type 1","C18_p3d3"
"feature 10",-0.11180339887498948,"cell type 1","C18_p3d3"
"feature 9",-0.25638647231810285,"cell type 1","C18_p3d3"
"feature 14",-0.2554213854207841,"cell type 1","C18_p3d3"
"feature 8",1.7870871757625113,"cell type 1","C18_p3d3"
"feature 11",-0.11180339887498948,"cell type 1","C18_p3d3"
"feature 1",1.7847942973887083,"cell type 1","C18_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C2_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C2_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C2_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C2_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C2_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C2_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C2_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C2_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C2_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C2_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C20_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C20_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C20_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C20_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C20_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C20_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C20_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C20_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C20_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C20_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C21_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C21_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C21_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C21_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C21_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C21_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C21_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C21_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C21_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C21_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C22_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C22_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C22_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C22_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C22_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C22_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C22_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C22_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C22_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C22_p3d3"
"feature 6",-0.708465497181292,"cell type 2","C23_p3d3"
"feature 5",3.663075324162254,"cell type 2","C23_p3d3"
"feature 13",5.8647547253604,"cell type 2","C23_p3d3"
"feature 12",-0.11180339887498948,"cell type 2","C23_p3d3"
"feature 10",-0.11180339887498948,"cell type 2","C23_p3d3"
"feature 9",3.8309861865233565,"cell type 2","C23_p3d3"
"feature 14",3.837535206260199,"cell type 2","C23_p3d3"
"feature 8",-0.49609180251571694,"cell type 2","C23_p3d3"
"feature 11",-0.11180339887498948,"cell type 2","C23_p3d3"
"feature 1",-0.4963465186543199,"cell type 2","C23_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C24_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C24_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C24_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C24_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C24_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C24_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C24_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C24_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C24_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C24_p3d3"
"feature 6",1.3136636985699557,"cell type 3","C25_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C25_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C25_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C25_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C25_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C25_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C25_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C25_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C25_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C25_p3d3"
"feature 6",1.3384272604948608,"cell type 3","C26_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C26_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C26_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C26_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C26_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C26_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C26_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C26_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C26_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C26_p3d3"
"feature 6",1.3683012258967049,"cell type 3","C27_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C27_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C27_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C27_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C27_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C27_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C27_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C27_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C27_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C27_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C28_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C28_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C28_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C28_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C28_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C28_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C28_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C28_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C28_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C28_p3d3"
"feature 6",-0.708465497181292,"cell type 3","C29_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C29_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C29_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C29_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C29_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C29_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C29_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C29_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C29_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C29_p3d3"
"feature 6",1.2773047048179273,"cell type 3","C3_p3d3"
"feature 5",-0.2813252079395127,"cell type 3","C3_p3d3"
"feature 13",-0.15890149324342798,"cell type 3","C3_p3d3"
"feature 12",-0.11180339887498948,"cell type 3","C3_p3d3"
"feature 10",-0.11180339887498948,"cell type 3","C3_p3d3"
"feature 9",-0.25638647231810285,"cell type 3","C3_p3d3"
"feature 14",-0.2554213854207841,"cell type 3","C3_p3d3"
"feature 8",-0.49609180251571694,"cell type 3","C3_p3d3"
"feature 11",-0.11180339887498948,"cell type 3","C3_p3d3"
"feature 1",-0.4963465186543199,"cell type 3","C3_p3d3"
"feature 6",1.4395933635662106,"cell type 1","C30_p3d3"
"feature 5",-0.2813252079395127,"cell type 1","C30_p3d3"
"feature 13",-0.15890149324342798,"cell type 1","C30_p3d3"
"feature 12",-0.11180339887498948,"cell type 1","C30_p3d3"
"feature 10",-0.11180339887498948,"cell type 1","C30_p3d3"
"feature 9",-0.25638647231810285,"cell type 1","C30_p3d3"
